149
Australia_BA.1_EPI_ISL_8642847_2021.986	2021.986
Australia_BA.1_EPI_ISL_8955247_2022.008	2022.008
Australia_BA.1_EPI_ISL_8955844_2022.005	2022.005
Australia_BA.1_EPI_ISL_8954724_2022.003	2022.003
Australia_BA.1_EPI_ISL_8642258_2021.975	2021.975
Australia_BA.1_EPI_ISL_8954957_2022.005	2022.005
Australia_BA.1_EPI_ISL_9302502_2022.011	2022.011
Australia_BA.1_EPI_ISL_8954653_2021.995	2021.995
Australia_BA.1_EPI_ISL_8646033_2021.995	2021.995
Australia_BA.1_EPI_ISL_8642970_2021.981	2021.981
Australia_BA.1_EPI_ISL_8642948_2021.981	2021.981
Australia_BA.1_EPI_ISL_8955795_2022.008	2022.008
Australia_BA.1_EPI_ISL_9302416_2022.027	2022.027
Australia_BA.1_EPI_ISL_8645859_2021.992	2021.992
Australia_BA.1_EPI_ISL_8955991_2022.044	2022.044
Australia_BA.1_EPI_ISL_8955201_2022.027	2022.027
Australia_BA.1_EPI_ISL_8642873_2021.989	2021.989
Australia_BA.1_EPI_ISL_8643019_2021.984	2021.984
Australia_BA.1_EPI_ISL_8642324_2021.975	2021.975
Australia_BA.1_EPI_ISL_8955362_2022.008	2022.008
Australia_BA.1_EPI_ISL_8641956_2021.973	2021.973
Australia_BA.1_EPI_ISL_8955326_2022.014	2022.014
Australia_BA.1_EPI_ISL_8955857_2022.008	2022.008
Australia_BA.1_EPI_ISL_9302102_2022.014	2022.014
Australia_BA.1_EPI_ISL_8642993_2021.984	2021.984
Australia_BA.1_EPI_ISL_8954600_2021.995	2021.995
Australia_BA.1_EPI_ISL_8646333_2022.005	2022.005
Australia_BA.1_EPI_ISL_8642012_2021.975	2021.975
Australia_BA.1_EPI_ISL_9302103_2022.014	2022.014
Australia_BA.1_EPI_ISL_8643600_2021.989	2021.989
Australia_BA.1_EPI_ISL_9302480_2022.011	2022.011
Australia_BA.1_EPI_ISL_9302206_2022.003	2022.003
Australia_BA.1_EPI_ISL_9302474_2022.047	2022.047
Australia_BA.1_EPI_ISL_8955870_2022.011	2022.011
Australia_BA.1_EPI_ISL_9302033_2022.005	2022.005
Australia_BA.1_EPI_ISL_9302244_2022.047	2022.047
Australia_BA.1_EPI_ISL_8646338_2022.016	2022.016
Australia_BA.1_EPI_ISL_8643320_2021.986	2021.986
Australia_BA.1_EPI_ISL_8646016_2021.995	2021.995
Australia_BA.1_EPI_ISL_8645966_2021.997	2021.997
Australia_BA.1_EPI_ISL_9302119_2022.014	2022.014
Australia_BA.1_EPI_ISL_8955907_2022.003	2022.003
Australia_BA.1_EPI_ISL_9302122_2022.011	2022.011
Australia_BA.1_EPI_ISL_9302297_2022.022	2022.022
Australia_BA.1_EPI_ISL_8646217_2022	2022
Australia_BA.1_EPI_ISL_8646151_2022.016	2022.016
Australia_BA.1_EPI_ISL_8954904_2022.008	2022.008
Australia_BA.1_EPI_ISL_8954913_2022.008	2022.008
Australia_BA.1_EPI_ISL_8955792_2022.008	2022.008
Australia_BA.1_EPI_ISL_8955426_2022.025	2022.025
Australia_BA.1_EPI_ISL_8955425_2022.025	2022.025
