472
Australia_BA.1_EPI_ISL_7749377_2021.945	2021.945
Australia_BA.1_EPI_ISL_8768468_2022.014	2022.014
Australia_BA.1_EPI_ISL_8768479_2022.022	2022.022
Australia_BA.1_EPI_ISL_8768513_2022.027	2022.027
Australia_BA.1_EPI_ISL_8768483_2022.022	2022.022
Australia_BA.1_EPI_ISL_8901027_2022.016	2022.016
Australia_BA.1_EPI_ISL_7988059_2021.956	2021.956
Australia_BA.1_EPI_ISL_8901432_2022.033	2022.033
Australia_BA.1_EPI_ISL_8334204_2021.981	2021.981
Australia_BA.1_EPI_ISL_7987466_2021.948	2021.948
Australia_BA.1_EPI_ISL_7987756_2021.956	2021.956
Australia_BA.1_EPI_ISL_7987605_2021.951	2021.951
Australia_BA.1_EPI_ISL_8334197_2021.973	2021.973
Australia_BA.1_EPI_ISL_7987853_2021.953	2021.953
Australia_BA.1_EPI_ISL_8900929_2021.992	2021.992
Australia_BA.1_EPI_ISL_8642360_2021.975	2021.975
Australia_BA.1_EPI_ISL_8768486_2022.022	2022.022
Australia_BA.1_EPI_ISL_7749179_2021.942	2021.942
Australia_BA.1_EPI_ISL_7987556_2021.951	2021.951
Australia_BA.1_EPI_ISL_8642386_2021.973	2021.973
Australia_BA.1_EPI_ISL_7987567_2021.951	2021.951
Australia_BA.1_EPI_ISL_7987551_2021.951	2021.951
Australia_BA.1_EPI_ISL_8334273_2021.986	2021.986
Australia_BA.1_EPI_ISL_8334356_2021.989	2021.989
Australia_BA.1_EPI_ISL_8334031_2021.975	2021.975
Australia_BA.1_EPI_ISL_7987491_2021.945	2021.945
Australia_BA.1_EPI_ISL_8437822_2021.978	2021.978
Australia_BA.1_EPI_ISL_7749231_2021.945	2021.945
Australia_BA.1_EPI_ISL_8334302_2021.981	2021.981
Australia_BA.1_EPI_ISL_8334099_2021.978	2021.978
Australia_BA.1_EPI_ISL_8438044_2021.978	2021.978
Australia_BA.1_EPI_ISL_9302057_2022.068	2022.068
Australia_BA.1_EPI_ISL_8901454_2021.997	2021.997
Australia_BA.1_EPI_ISL_8645920_2021.992	2021.992
Australia_BA.1_EPI_ISL_8646193_2022	2022
Australia_BA.1_EPI_ISL_8643167_2021.984	2021.984
Australia_BA.1_EPI_ISL_8334203_2021.975	2021.975
Australia_BA.1_EPI_ISL_8646067_2021.992	2021.992
Australia_BA.1_EPI_ISL_8331881_2021.995	2021.995
Australia_BA.1_EPI_ISL_8646215_2022	2022
Australia_BA.1_EPI_ISL_9302116_2022.014	2022.014
Australia_BA.1_EPI_ISL_9302494_2021.995	2021.995
Australia_BA.1_EPI_ISL_8955633_2022.003	2022.003
Australia_BA.1_EPI_ISL_8955212_2022.011	2022.011
Australia_BA.1_EPI_ISL_8954968_2022.005	2022.005
Australia_BA.1_EPI_ISL_8438138_2021.967	2021.967
Australia_BA.1_EPI_ISL_7749217_2021.945	2021.945
Australia_BA.1_EPI_ISL_8334300_2021.981	2021.981
Australia_BA.1_EPI_ISL_7749445_2021.945	2021.945
Australia_BA.1_EPI_ISL_8334201_2021.97	2021.97
Australia_BA.1_EPI_ISL_7987503_2021.948	2021.948
Australia_BA.1_EPI_ISL_8954539_2021.995	2021.995
Australia_BA.1_EPI_ISL_8331650_2021.975	2021.975
Australia_BA.1_EPI_ISL_7987782_2021.948	2021.948
Australia_BA.1_EPI_ISL_8598309_2021.967	2021.967
Australia_BA.1_EPI_ISL_8437548_2021.981	2021.981
Australia_BA.1_EPI_ISL_7987918_2021.953	2021.953
Australia_BA.1_EPI_ISL_8900923_2021.984	2021.984
Australia_BA.1_EPI_ISL_8437794_2021.981	2021.981
Australia_BA.1_EPI_ISL_7987485_2021.945	2021.945
Australia_BA.1_EPI_ISL_7749484_2021.945	2021.945
Australia_BA.1_EPI_ISL_8438156_2021.981	2021.981
Australia_BA.1_EPI_ISL_8331832_2021.995	2021.995
Australia_BA.1_EPI_ISL_8437781_2021.978	2021.978
Australia_BA.1_EPI_ISL_8333853_2021.962	2021.962
Australia_BA.1_EPI_ISL_7988041_2021.956	2021.956
Australia_BA.1_EPI_ISL_8643306_2021.989	2021.989
Australia_BA.1_EPI_ISL_8640780_2021.967	2021.967
Australia_BA.1_EPI_ISL_7987619_2021.951	2021.951
Australia_BA.1_EPI_ISL_7987559_2021.951	2021.951
Australia_BA.1_EPI_ISL_7987903_2021.953	2021.953
Australia_BA.1_EPI_ISL_8334313_2021.981	2021.981
Australia_BA.1_EPI_ISL_8333900_2021.962	2021.962
Australia_BA.1_EPI_ISL_8646124_2021.997	2021.997
Australia_BA.1_EPI_ISL_8132732_2021.973	2021.973
Australia_BA.1_EPI_ISL_7987548_2021.951	2021.951
Australia_BA.1_EPI_ISL_8333997_2021.973	2021.973
Australia_BA.1_EPI_ISL_8900973_2021.995	2021.995
Australia_BA.1_EPI_ISL_8901048_2022.008	2022.008
Australia_BA.1_EPI_ISL_8954965_2022.005	2022.005
Australia_BA.1_EPI_ISL_8334127_2021.981	2021.981
Australia_BA.1_EPI_ISL_7988079_2021.959	2021.959
Australia_BA.1_EPI_ISL_8334238_2021.984	2021.984
Australia_BA.1_EPI_ISL_8901186_2022.025	2022.025
Australia_BA.1_EPI_ISL_8598343_2021.981	2021.981
Australia_BA.1_EPI_ISL_7987597_2021.951	2021.951
Australia_BA.1_EPI_ISL_8333882_2021.962	2021.962
Australia_BA.1_EPI_ISL_8334353_2021.984	2021.984
Australia_BA.1_EPI_ISL_8333993_2021.959	2021.959
Australia_BA.1_EPI_ISL_8955272_2022.005	2022.005
Australia_BA.1_EPI_ISL_8640330_2021.951	2021.951
Australia_BA.1_EPI_ISL_7749514_2021.945	2021.945
Australia_BA.1_EPI_ISL_8132609_2021.967	2021.967
Australia_BA.1_EPI_ISL_8331477_2021.953	2021.953
Australia_BA.1_EPI_ISL_8333952_2021.964	2021.964
Australia_BA.1_EPI_ISL_8641964_2021.973	2021.973
Australia_BA.1_EPI_ISL_8901102_2022.005	2022.005
Australia_BA.1_EPI_ISL_7987620_2021.951	2021.951
Australia_BA.1_EPI_ISL_8768494_2022.022	2022.022
Australia_BA.1_EPI_ISL_7987725_2021.948	2021.948
Australia_BA.1_EPI_ISL_8437717_2021.978	2021.978
Australia_BA.1_EPI_ISL_7987504_2021.948	2021.948
Australia_BA.1_EPI_ISL_8954882_2022.003	2022.003
Australia_BA.1_EPI_ISL_7988063_2021.956	2021.956
Australia_BA.1_EPI_ISL_7988073_2021.956	2021.956
Australia_BA.1_EPI_ISL_7987908_2021.953	2021.953
Australia_BA.1_EPI_ISL_7987576_2021.951	2021.951
Australia_BA.1_EPI_ISL_8333956_2021.964	2021.964
Australia_BA.1_EPI_ISL_8333940_2021.964	2021.964
Australia_BA.1_EPI_ISL_7749453_2021.945	2021.945
Australia_BA.1_EPI_ISL_8333921_2021.967	2021.967
Australia_BA.1_EPI_ISL_8331750_2021.984	2021.984
Australia_BA.1_EPI_ISL_8901088_2022.022	2022.022
Australia_BA.1_EPI_ISL_7987469_2021.953	2021.953
Australia_BA.1_EPI_ISL_8900931_2021.997	2021.997
Australia_BA.1_EPI_ISL_8334196_2021.97	2021.97
Australia_BA.1_EPI_ISL_8901127_2022.019	2022.019
Australia_BA.1_EPI_ISL_8645858_2021.992	2021.992
Australia_BA.1_EPI_ISL_8901159_2022.011	2022.011
Australia_BA.1_EPI_ISL_8598356_2021.981	2021.981
Australia_BA.1_EPI_ISL_8333893_2021.962	2021.962
Australia_BA.1_EPI_ISL_7749238_2021.945	2021.945
Australia_BA.1_EPI_ISL_8598295_2021.97	2021.97
Australia_BA.1_EPI_ISL_8900859_2021.989	2021.989
Australia_BA.1_EPI_ISL_7749200_2021.945	2021.945
Australia_BA.1_EPI_ISL_7749408_2021.945	2021.945
Australia_BA.1_EPI_ISL_8642528_2021.978	2021.978
Australia_BA.1_EPI_ISL_8901007_2022.011	2022.011
Australia_BA.1_EPI_ISL_8900860_2021.992	2021.992
Australia_BA.1_EPI_ISL_8331496_2021.956	2021.956
Australia_BA.1_EPI_ISL_8331512_2021.959	2021.959
Australia_BA.1_EPI_ISL_8900968_2021.995	2021.995
Australia_BA.1_EPI_ISL_7749118_2021.945	2021.945
Australia_BA.1_EPI_ISL_8642901_2021.989	2021.989
Australia_BA.1_EPI_ISL_8901041_2021.995	2021.995
Australia_BA.1_EPI_ISL_7987584_2021.951	2021.951
Australia_BA.1_EPI_ISL_8955391_2022	2022
Australia_BA.1_EPI_ISL_8373055_2021.953	2021.953
Australia_BA.1_EPI_ISL_7749382_2021.945	2021.945
Australia_BA.1_EPI_ISL_8333949_2021.964	2021.964
Australia_BA.1_EPI_ISL_7987881_2021.953	2021.953
