parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.6637172286283863,0.1,0.06698803248602828,6.637172286283863,10.0,0.8505183652835291,0.19227017488802747,0.2598480625848902,4.423558494076609,5.2010146689801,13.4644
