parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.10283497627611222,0.1,0.2517594103629214,1.0283497627611222,10.0,0.7537904319270714,0.12281655195152963,0.5254782527668264,6.137531301355536,8.142225002332395,287.338
