parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.2769128920943592,0.1,0.3584188578624901,2.769128920943592,10.0,0.517459076132939,0.25636758127384673,0.37187980508710755,2.0184263297323835,3.900649196872595,31.4011
