parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.9322639294183306,0.49061884251596743,0.41979496103030184,1.9001796275037879,2.038242141031211,1.4167664577650623,0.5569624701571227,0.27161457733047295,2.5437377447808704,1.7954531114419496,5.34911
