parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.17112801407403794,0.1,0.32221634578808395,1.7112801407403793,10.0,0.5739307909729889,0.13601033507067734,0.37518178032888616,4.219758672565196,7.352382445645422,60.2906
