parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.15005077757601726,0.1,0.27682964057919873,1.5005077757601726,10.0,0.532667611832952,0.377506203004148,0.6053480935969353,1.411016845800277,2.6489630952872374,125.341
