parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,2.9220702657486477,2.1744324626828435,0.15437617942544662,1.3438312368383973,0.45989011715093087,0.2452040436699558,0.1095606746654026,0.7106442393514147,2.2380662077776257,9.127362560097332,4.24789
