parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.760495237511127,0.6848382330479661,0.682115189931927,1.1104742708748008,1.4601988495142326,9.347002852397264,4.698842952564954,0.32842867329546904,1.989213716388419,0.21281834913297767,7.31783
