parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.12724924613891325,0.11898303356764432,0.0868688367868443,1.06947387642936,8.404559625145877,1.9401616363392362,1.713489884293286,0.4251073579016481,1.132286600652702,0.5836042623691597,173.133
