parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.4571884679014388,0.3176760026426554,0.2604331034983987,1.439165892601957,3.1478613168174094,0.8830723217046473,0.38026633922758196,0.06932306606656045,2.32224688490281,2.6297357847430183,11.778
