parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,1.0686340237691156,0.1,0.14261650341498383,10.686340237691155,10.0,0.6532410982381117,0.5866953314801869,0.7145928184609195,1.1134247422593853,1.7044621737096106,10.5096
