parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.4395810652397841,0.27307719135408454,0.285670672470694,1.6097318969045749,3.661968233382603,0.16738772916206193,0.1,0.11113601221139216,1.6738772916206193,10.0,13.4639
