parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.3837670815731683,0.1,0.3761072891546555,3.837670815731683,10.0,0.2556677071313479,0.3228993703347824,0.7051974784687776,0.7917875679542867,3.0969400744361906,22.0536
