parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.235688480610063,0.1,0.2273702498514889,2.35688480610063,10.0,1.218209145937015,0.14320641930701367,0.25866723638659134,8.506665775403214,6.982927195855277,68.9105
