parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.7025849128926714,0.34938931402378914,0.5632777453866865,2.010894107782684,2.862136762236272,1.1902523739069693,0.7991168415407018,0.6284764107687655,1.4894597536101928,1.2513814601529287,12.0604
