parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.13913910369583085,0.10968505378414142,0.38113690634466957,1.2685329394983438,9.11701244153087,1.69062948654268,0.9664135407880222,0.39438915743621883,1.7493851391652953,1.0347537133891884,60.5782
