parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.3140202481486423,0.11931437051837952,0.4711731028322287,2.6318728145179273,8.381220096584737,0.8690354899075629,0.1,0.3665345259255551,8.690354899075627,10.0,34.1669
