parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.3811881075199788,0.1,0.7178057451411984,3.811881075199788,10.0,0.32000395627308753,0.449519059317169,0.6824382494826391,0.7118807303947952,2.224599778970497,18.5054
