parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.22838619153985024,0.11031882569648276,0.2254203724208887,2.070237696041137,9.064636010097436,1.3156372875272597,0.11076617959142213,0.21393367577403655,11.87760824089255,9.028026457973471,64.6048
