parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.8487189273188691,0.1,0.528705911228847,8.48718927318869,10.0,1.703415734354031,0.9425250591992235,0.6401719787068612,1.8072895969485057,1.0609797482197532,11.5335
