parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.24740494902894772,0.12328353930169653,0.5947939586040988,2.006796287892938,8.11138296048448,0.4035599096885939,0.1,0.6165026553650416,4.035599096885939,10.0,34.2735
