parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.27081638515425405,0.21611754448925705,0.3937265288831445,1.2530976408891967,4.62711161355856,0.09309655013326598,0.1,0.5619348789663074,0.9309655013326598,10.0,75.4456
