parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,2.0871629147926516,1.3479909323756496,0.3220596451761021,1.5483508565701645,0.7418447527963982,0.17359037371905095,0.1,0.09992809042024955,1.7359037371905095,10.0,2.83949
