parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.389037830692265,0.10478500150587086,0.47128010768016954,3.7127243890001576,9.543350533272381,0.1559927228265447,0.22822518503780245,0.6705463268673156,0.683503544101439,4.381637372029574,14.8425
