parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.9507949265783606,0.1,0.23545128076245658,9.507949265783605,10.0,3.235524200479895,1.1788510425369485,0.5974490571574177,2.7446420995793326,0.8482835947177416,16.7931
