parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.3427461013388457,0.1,0.511540870129781,3.4274610133884567,10.0,0.31547555410705297,0.1,0.3879306472975986,3.1547555410705295,10.0,16.4168
