parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.2996603719967427,0.11037138804294792,0.4581517134773483,2.715018605004209,9.060319143679502,0.5817549360198402,0.17703244083828976,0.3114937598483149,3.2861487604480586,5.648682214766783,25.7653
