parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.16116112267580188,0.14772787671267715,0.6673208932891527,1.0909323701257256,6.769203093231663,10.0,10.0,0.42327413257077373,1.0,0.1,46.0927
