parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.534885605752245,0.21925614021597364,0.6553437855895006,2.439546756708237,4.560875690938329,1.7704102434085258,1.4277431428810399,0.44330488201683804,1.240006125917032,0.7004060954424212,13.0058
