parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.3944608011559602,0.1,0.31641922441847486,3.944608011559602,10.0,1.1009608612571347,1.650033339054856,0.5913901407623505,0.6672355250032513,0.6060483605578557,25.3173
