parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.3568042321643834,0.1,0.10430814470385276,3.568042321643834,10.0,0.6700445008209709,0.584895637610002,0.49677082913836296,1.145579583323452,1.7097067163745583,34.7254
