parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.15756386272265524,0.1,0.725763025582549,1.5756386272265523,10.0,0.22929650418505632,0.18680823185891302,0.49749142792391005,1.2274432550607972,5.353083159393374,62.4074
