parameter,lambda_1,psi_1,rho_1,R0_1,infectious_time_1,lambda_2,psi_2,rho_2,R0_2,infectious_time_2,t_1
value,0.29822914077243357,0.1,0.7260841046468923,2.9822914077243357,10.0,0.37734487819555784,0.16205229811779004,0.335580583816297,2.328537654685275,6.170847384547028,17.1318
